comid,logQ_m3_div_s,logRT_vertical_hz_s_fill,junk,doc,logq_hz_vertical_m_div_s_fill,logw_m,LengthKM,no3,do
23810468,-0.864547813,3.84515176,0.650860969,3.10054318,-4.414924779,0.282820148,2.387,1.183546073,9.869882559
23810470,-0.64606108,4.416533033,1.037709295,3.581458305,-4.827490577,0.479934274,6.761,1.249467019,9.362691374
23810472,-1.3017028,5.950835228,0.327889982,3.339369147,-8.085975647,0.118253987,0.692,1.159058253,8.556288913
23810474,-1.092501143,3.776458507,0.31122391,1.645023288,-4.534149866,0.109761982,2.668,0.227296892,10.95810271
23810476,0.241082392,3.301775637,1.472558998,1.364383224,-3.423362199,0.701506951,1.294,0.183215377,11.75389096
23810478,0.183931675,3.877417737,1.401927578,1.338991515,-4.032272258,0.665517522,4.97,0.176512369,11.82824197
23810480,-0.047553955,2.607823913,1.124093211,1.436448576,-2.907267196,0.523950207,0.294,0.155800946,12.06340562
23810482,-0.445178497,3.850148895,0.886513285,1.379770598,-4.285146587,0.402894082,3.618,0.161670328,11.83310323
23810484,-0.09607661,3.678183279,1.071381176,1.265840593,-4.003145473,0.497091395,3.468,0.15289065,12.0419814
23810486,-0.194577517,3.861797178,0.975390445,1.449189865,-4.242435436,0.448180419,5.312,0.164426069,11.83190931
23810488,-0.394780733,3.670417965,0.766821665,1.420838505,-4.156350824,0.34190659,3.431,0.137756693,12.15105422
23810490,-1.063655273,3.880263039,0.549959129,3.881461875,-4.51132429,0.231406773,2.098,1.677721998,10.0185941
23810492,-0.78550163,3.645093007,0.515820878,1.628473766,-4.289328922,0.214012019,2.476,0.139415814,12.07942883
23810494,-0.391436247,3.754613562,0.866942718,1.592891613,-4.198165573,0.392922124,3.422,0.120508554,11.76414859
23810496,-0.459996323,4.208620024,0.923937921,1.064449433,-4.626799997,0.421963376,7.379,0.406555108,11.11968725
23810498,-0.452053833,4.204572534,0.892011076,1.113576366,-4.629746574,0.405695418,7.828,0.364808876,11.74017902
23810500,-0.890230158,3.763135891,0.437829806,1.051662036,-4.433325943,0.174272563,2.945,0.214724373,11.60216622
23810502,-0.039250364,3.101298787,1.277803973,2.005027695,-3.320583643,0.602271762,0.659,0.181254617,11.61655289
23810504,-0.183535457,3.841639461,1.122563175,1.564035837,-4.140749149,0.523170595,3.686,0.179675178,11.56221682
23810506,-0.603077806,3.709984263,0.724062767,1.256303128,-4.224594121,0.320119284,2.601,0.178132127,11.84950931
23810508,-0.77446122,4.174776367,0.852473894,3.518512808,-4.63109977,0.385549701,0.725,1.457570722,9.608740139
23810510,-0.968171516,4.051933401,0.658478847,3.59426647,-4.620325589,0.28670175,2.993,1.494306558,9.873898815
23810512,-0.157178922,3.95703007,1.368831504,3.328640693,-4.169826579,0.648653796,2.424,1.250290089,10.10591083
23810514,-0.587436769,3.921296386,0.948295573,3.398039919,-4.328226766,0.434374538,2.696,1.298937941,10.17297861
23810516,-0.449830774,3.752322978,1.067015031,3.11248922,-4.090112824,0.494866675,1.885,1.234682305,10.1082174
23810518,-0.879848874,3.30241218,0.639087871,3.684139435,-3.883885811,0.276821301,0.687,1.450813101,10.49872709
23810520,-1.365825898,4.193442949,0.127428778,3.584125377,-5.048128443,0.01611128,0.748,1.449213818,10.17236561
23810522,-0.966232952,3.894472537,0.561375714,2.687010945,-4.51534561,0.237223963,2.618,1.254410575,10.33733991
23810524,-1.505773518,3.925138139,-0.016779785,3.61447835,-4.860820124,-0.057368538,1.031,1.504159163,10.20462575
23810526,-1.267832216,3.939259645,0.180584597,2.764856728,-4.758976781,0.043196218,1.36,1.307457611,10.20901436
23810528,-1.27103398,3.917360149,0.238673243,3.182144288,-4.711889449,0.072794622,0.953,1.318401577,10.02252236
23810530,-0.848985108,3.978741772,0.662918302,3.396209154,-4.533550571,0.288963824,1.824,1.358465764,10.26110022
23810532,-0.471205471,3.359477718,1.031864739,3.380541158,-3.727332638,0.476956247,0.808,1.334505109,10.02717668
23810534,-0.457132949,3.508854493,0.896200926,1.5065436,-3.943689352,0.407830308,1.587,0.173202094,11.19507743
23810536,-1.037142101,3.700576221,0.318605864,1.533117699,-4.452043604,0.113523371,2.489,0.167042809,11.69388246
23810538,-0.691045052,3.866772603,0.713456941,1.368373971,-4.399697437,0.314715207,3.215,0.172455251,9.832000701
23810540,-0.537019447,4.033044726,0.879090142,1.59668002,-4.47528742,0.399111705,4.573,0.123143798,11.23794811
23810542,-0.734507568,3.962326041,0.734847815,1.005164313,-4.485824807,0.325614682,3.467,0.154578915,11.5643284
23810544,-0.890325681,3.708680299,0.585077027,0.857336719,-4.32157196,0.249300695,1.946,0.179250136,11.85996019
23810546,-0.33835968,3.458392563,1.120850213,1.308928313,-3.761766914,0.522297775,0.199,0.145636387,10.83509465
23810548,-0.410790967,2.907980194,1.048468995,1.314016264,-3.255735956,0.485416756,0.308,0.140415142,10.75397413
23810550,-0.513567328,4.240274703,0.944403702,1.250666438,-4.651205789,0.43239148,6.751,0.143002013,10.94065323
23810552,-1.190210787,3.797186765,0.300008203,1.019785768,-4.567843017,0.104047146,2.33,0.174160827,11.03230339
23810554,-0.159321143,3.610507175,1.220050527,0.949931682,-3.86690313,0.572844157,1.87,0.135248766,11.83318861
23810556,-0.469280839,3.996699945,0.910122596,1.186546277,-4.423889239,0.414923935,4.594,0.121742396,11.50912216
23810558,-0.54856355,3.774288103,0.840846024,0.781818182,-4.232518244,0.379624853,2.652,0.147005932,11.86879077
23810560,-0.386377501,3.934312031,0.995516734,1.011970573,-4.314991578,0.458435539,3.951,0.141990358,11.72729777
23810562,-0.966346746,3.450773921,0.444481995,1.557494524,-4.126577611,0.177662109,1.211,0.108513469,9.949103431
23810564,-1.274028332,3.535637533,0.136657162,1.543606565,-4.401889238,0.020813498,1.56,0.08958053,10.55922267
23810566,-0.321535663,3.804875385,1.109426669,1.284733543,-4.113680033,0.516477039,2.556,0.09005145,10.54810626
23810568,-0.573397367,4.025254449,0.869853372,1.553730524,-4.459904632,0.394405214,1.038,0.088155073,10.32201311
23810570,-0.225177797,3.778649895,1.196361363,1.802145505,-4.07061633,0.560773615,0.438,0.088854476,10.64834285
23810572,-0.07531566,3.717594208,1.33398301,1.862453919,-3.93804867,0.630897146,1.019,0.083186145,10.61807309
23810574,0.102585527,3.671524004,1.494321598,1.625645686,-3.778677948,0.712595834,2.083,0.079437045,10.98929329
23810576,0.289803728,3.992413678,1.668026963,1.448143028,-4.012063571,0.80110541,4.56,0.078359407,11.06274294
23810578,-0.384793737,3.709152992,0.99740823,1.715568666,-4.077979541,0.459399329,2.293,0.06813467,10.35114503
23810580,-0.568452263,3.920177324,0.82370892,1.693598035,-4.383320393,0.370892838,3.651,0.068494705,10.96725766
23810582,-1.09265334,4.029079864,0.389768361,1.347791752,-4.732042558,0.149783405,1.431,0.100926348,10.56460411
23810584,-0.569911618,3.622128615,0.779538774,1.49076036,-4.109437925,0.348386447,2.03,0.087102712,11.64244356
23810586,-0.855637068,3.756812704,0.490548382,1.752434392,-4.406732942,0.201134708,2.836,0.071203043,11.57693495
23810588,1.183909129,3.276602136,2.535469448,1.376428937,-2.918066646,1.243100776,0.538,0.115458185,11.61858098
23810594,-0.877152828,3.629843928,0.607455023,1.524278166,-4.224396502,0.260703146,1.566,0.131904277,10.60430314
23810596,-0.845783161,3.90972153,0.615013153,1.557175821,-4.500591945,0.264554305,3.154,0.127379593,11.16142118
23810598,-1.308655633,3.706064601,0.093491727,1.120025381,-4.588356565,-0.001180954,2.317,0.149296714,10.61283143
23810600,-0.593085741,3.944757041,0.790883051,1.149455913,-4.432313458,0.354166793,3.999,0.158468019,11.51817361
23810602,-1.019038412,3.97640492,0.455164749,1.650701812,-4.653246602,0.183105384,3.566,0.127602725,11.27087165
23810604,-1.238537886,3.756954883,0.226316297,1.508340321,-4.571717536,0.066498281,2.275,0.136609611,12.19879213
23810606,-0.980340669,3.431877661,0.486742096,1.506523246,-4.097745627,0.199195259,1.049,0.139700235,11.93661679
23810608,-0.596180604,3.845420839,0.822769396,1.336564553,-4.317287727,0.370414115,2.945,0.118748781,11.34853329
23810610,-0.818547315,3.19756835,0.756468747,4.218951087,-3.711081932,0.33663138,0.469,1.703994045,9.471025654
23810612,-0.678136904,3.948897296,0.908485019,3.83022152,-4.383264446,0.414089527,2.591,1.695744475,9.630581197
23810614,-0.736648272,3.356759899,0.627263417,1.315206328,-3.93965306,0.270796286,1.1,0.104792183,11.00533708
23810616,-1.013167753,3.757707256,0.344824388,1.41257085,-4.488682051,0.126882719,2.783,0.099068546,10.90367831
23810618,-0.960693262,3.673767785,0.401245408,1.331880135,-4.373237192,0.155631403,2.267,0.101047794,11.15429287
23810620,-1.289317829,3.186293599,0.065841034,1.647378589,-4.073830488,-0.015270048,0.763,0.084949817,11.10311296
23810622,-1.201602138,3.629500833,0.179034466,1.130034736,-4.455224726,0.042406367,1.992,0.117439744,10.83329795
23810624,-0.833625352,3.756196463,0.522444234,0.847634168,-4.391746019,0.217386874,2.786,0.127659708,11.13698292
23810626,-0.470914414,4.104428656,1.118981894,3.699612581,-4.41730353,0.521345794,3.609,1.48798266,10.99956764
23810628,-0.661690053,3.791439715,0.909111881,4.109571948,-4.219073087,0.414408937,0.697,1.504188158,10.59913594
23810630,-0.808461881,3.790907316,0.761371465,3.563754656,-4.294250861,0.339129503,1.622,1.461446504,10.57694527
23810632,-0.890134656,4.063806555,0.672162535,3.56091109,-4.621513155,0.293674117,3.54,1.415933265,10.61698561
23810634,0.026388735,3.944027097,1.490687314,2.613626397,-4.058641209,0.710744026,3.343,0.906434804,10.41370156
23810636,-0.169030562,4.39883843,1.274076989,2.247850111,-4.62371992,0.600372721,9.862,0.639982649,10.5666777
23810638,-1.240673065,3.625325932,0.127137207,1.518557101,-4.494465335,0.015962714,2.106,0.111895967,11.88702922
23810640,-0.941896363,3.685520006,0.403720909,1.442731918,-4.387345342,0.156892766,2.439,0.127184641,10.53433208
23810642,-0.686540193,3.796627593,0.637289548,1.430442804,-4.368000082,0.275904986,3.275,0.114386542,11.68525167
23810644,-0.899887983,3.585532964,0.365525422,1.628924573,-4.295146607,0.137430694,2.263,0.093733029,11.21740913
23810646,-0.362384628,3.913316262,0.818812916,1.476773747,-4.373376131,0.368398136,5.765,0.135735045,11.97901227
23810648,-0.714298115,3.80576988,0.643906474,1.279269317,-4.377343431,0.279276565,3.117,0.180470651,12.06777199
23810650,-1.234509741,3.839191313,0.191534847,1.630732569,-4.664151147,0.048775793,2.948,0.139674417,8.884903749
23810652,-0.74909738,3.598087922,0.543745306,1.817980413,-4.220781586,0.228240591,2.232,0.10632587,11.4198164
23810654,-1.245191403,3.779759978,0.155366407,0.829813045,-4.625378118,0.030346579,2.734,0.173972647,10.49681809
23810656,-0.971038156,3.735585626,0.421998561,0.882097018,-4.424761348,0.166205934,2.438,0.176037203,11.52903659
23810658,-0.722139667,3.68891526,0.489409995,1.197006317,-4.335876723,0.200554656,3.28,0.122928126,11.1939855
23810660,-0.651208496,3.879315171,0.679337031,0.781818182,-4.428077455,0.297329798,3.901,0.171765277,12.29571865
23810662,-0.984830152,3.472755923,0.206610024,0.781818182,-4.271853878,0.056457176,2.089,0.159424818,11.75696785
23810664,-0.319708786,3.438947251,0.871958026,0.781818182,-3.869327704,0.395477617,1.883,0.169914024,11.8602925
23810666,-0.657981474,4.222320381,0.862834748,3.754427858,-4.666119655,0.390828955,4.33,1.482093226,9.473325316
23810668,-0.510927232,4.092272664,1.004157945,2.929702689,-4.469562283,0.462838569,4.195,1.085007646,10.27912154
23810670,-1.241315671,3.932092463,0.282009999,1.248347822,-4.701755661,0.094876368,2.874,0.780308187,10.05654271
23810672,-1.135662603,3.927617307,0.3730408,2.34155585,-4.646727901,0.141260068,2.931,1.152518106,9.973626758
23810674,-0.572937114,4.084803991,0.896101636,1.108644561,-4.520494085,0.407779716,4.588,0.645862081,10.45386366
23810676,-1.071413303,3.747416793,0.369048789,1.277933932,-4.463282702,0.139225985,2.237,0.501982211,11.29655858
23810678,-0.830035086,3.92431919,0.611680832,1.092983128,-4.510651188,0.262856359,3.359,0.47640158,10.85438788
23810680,-0.46262885,3.584589919,0.87180053,1.30470764,-4.02355647,0.395397367,1.933,0.128974994,11.51518644
23810684,0.174752832,3.812362877,1.61352153,1.529206001,-3.859584658,0.773332792,2.61,0.097422514,10.66665595
23810686,0.093102352,3.601433405,1.528134781,1.650114724,-3.691934286,0.729824953,1.61,0.095592932,10.63008015
23810688,-0.233561155,3.420243801,1.229899319,1.649351896,-3.665082083,0.577862496,0.98,0.099747839,10.36615598
23810690,-0.903615013,3.953084914,0.605811248,1.360120357,-4.552927433,0.25986558,3.145,0.182819893,10.39587342
23810692,-1.097244234,3.954015856,0.420516831,1.569026267,-4.654890307,0.165450935,3.102,0.169653191,10.48764861
23810694,-0.5785858,4.051763105,0.88376361,1.163740724,-4.489445013,0.401493017,4.272,0.160306999,12.27455714
23810696,-0.612800665,4.242558256,0.87352985,1.387400824,-4.682644741,0.396278522,6.228,0.113663609,10.5748192
23810700,-1.686420701,3.667122009,-0.254066842,1.531635919,-4.743303897,-0.178275435,0.048,0.19737234,11.29734062
23810702,-1.068523775,3.403364122,0.404029356,1.026229063,-4.108269102,0.157049932,0.958,0.210771929,11.9035585
23810704,-0.165271822,3.731803911,1.193892287,1.208310762,-3.996646322,0.559515525,2.557,0.138291461,11.39170956
23810706,-0.396769194,4.103852796,1.042874651,1.133267112,-4.458061432,0.482566222,5.099,0.133074404,11.1032775
23810708,-1.37157442,3.455037119,0.050457095,0.88084211,-4.367507752,-0.023108757,1.262,0.209609823,11.84333517
23810710,-0.532888898,4.003234641,0.890353941,1.198970107,-4.435987998,0.404851044,4.167,0.123189238,11.27404274
23810712,0.276053505,3.954421906,1.656983145,1.320375892,-3.978007257,0.795478159,4.133,0.130547197,11.53859875
23810714,0.324568261,3.475516655,1.70969048,1.33429937,-3.480928189,0.822334577,1.391,0.132785495,11.51629752
23810716,-0.433611057,3.685666123,0.981428971,1.471810086,-4.076857853,0.451257281,2.079,0.107704373,11.09385245
23810718,-0.518125093,2.9190183,0.889749775,1.467843978,-3.35621575,0.404543198,0.359,0.102326619,11.16355916
23810720,-0.650382998,3.753079934,0.758654569,1.492637213,-4.250061834,0.33774514,2.384,0.101922004,10.97168884
23810722,-0.914991944,3.910635976,0.555324237,1.001989036,-4.530616333,0.234140502,3.071,0.154697391,11.88021004
23810724,-0.531339564,3.591296975,0.890102307,1.471391953,-4.01916131,0.404722827,1.602,0.122973273,11.7151722
23810726,-0.968057242,3.845149037,0.463310554,1.310468493,-4.507933308,0.187255986,2.845,0.125587042,11.70211048
23810728,-0.729333386,3.557224542,0.432809005,0.861720971,-4.22508658,0.171714272,2.655,0.155151973,11.99143534
23810730,-0.519749992,3.733296574,0.684782546,1.22918767,-4.269896986,0.300104498,3.647,0.163816166,11.89607357
23810732,-0.266717152,3.482945599,0.919020531,1.14591185,-3.895687779,0.419457776,2.15,0.154590932,11.72499351
23810734,-0.492576781,4.078011425,1.14348009,3.729948474,-4.384269647,0.533828569,3.1,1.601017404,9.855128186
23810776,-0.649833536,3.914828324,0.694763095,0.924216193,-4.457978826,0.305189973,4.124,0.205681669,11.68166725
23810778,-1.066225915,3.493117249,0.324940602,0.781818182,-4.232917373,0.116751164,1.396,0.175967284,11.83108289
23810780,-0.786779299,3.7178619,0.671746584,0.781818182,-4.27302165,0.293462174,2.014,0.150729537,11.31804612
23810782,-0.364059197,4.262234292,0.966235624,1.029016814,-4.653562126,0.443515685,9.357,0.414654265,11.51935733
23810786,-0.449761486,3.059534529,1.011109263,1.71753807,-3.43918666,0.466380533,0.447,0.161406009,12.29571865
23810788,-0.449519067,2.896666461,1.011413951,1.718123588,-3.264050054,0.466535783,0.071,0.161375982,12.29571865
23810790,-0.638880711,3.934092092,0.68808151,0.781818182,-4.477270208,0.301785448,4.453,0.15049993,11.76192752
23810792,-0.869345695,3.726114805,0.469188515,0.781818182,-4.385343802,0.190251033,2.676,0.172173568,11.99013603
23810794,-1.196738767,3.562247242,0.158090973,0.966818659,-4.400741846,0.03173485,1.817,0.159204264,11.41162226
23810796,-0.492576781,5.663148403,1.14348009,3.708149289,-6.720407009,0.533828569,0.033,1.60098329,9.855128186
23810806,-0.502593009,3.314911404,1.140859861,4.249477363,-3.620118042,0.532493462,0.037,1.586733585,9.764944943
23810810,-0.645897801,2.714273199,1.037888437,4.045016114,-3.085117352,0.480025554,0.057,1.249264159,9.362691374
23810812,-0.964529612,3.267982796,0.351313059,1.372940263,-3.983957796,0.130188947,0.967,0.115826646,11.27492445
23810814,-1.409336678,4.534370923,-0.117361638,1.723181064,-5.550028189,-0.108618867,0.289,0.106107795,11.0441468
23810820,-1.292441399,2.147114692,0.365862215,4.004238006,-2.905435559,0.137602303,0.03,1.577063553,9.435528283
23810836,-0.826226913,5.81212103,0.694210206,3.622223298,-7.28567024,0.304908254,0.303,1.434424491,10.51119908
23810838,-1.067516965,4.928872359,0.44180507,3.35436492,-5.717106113,0.176298113,0.642,1.322801628,10.10560453
23810840,-1.483122892,3.160172224,-0.39837452,2.15579873,-4.975914478,-0.251805757,0.164,0.090737853,11.57882886
23810842,-1.457344404,3.213018894,-0.196338077,1.134560557,-4.784992695,-0.148860406,0.133,0.118116114,11.69700653
23810846,-0.911166423,3.582567697,0.532308393,1.296340098,-4.215258772,0.222413043,1.536,0.179859341,12.0786099
23810852,-0.902041837,3.701330759,0.541392008,1.229659154,-4.319613716,0.227041495,0.148,0.18299042,12.06680204
23810856,-0.168740271,2.449776554,1.106897708,1.495838349,-2.761730029,0.515188436,0.117,0.110657385,11.48604503
23810860,-0.742386294,2.519912374,0.625693064,1.371808718,-3.101929291,0.269996131,0.158,0.11399641,11.6049136
23810864,-1.180785624,2.722001371,0.263020283,1.171976508,-3.500562984,0.085200376,0.206,0.17212056,12.22568349
23810868,-1.356783656,2.585147508,0.065505023,0.96848119,-3.483925673,-0.015441258,0.168,0.208443558,11.82868076
23810872,-1.693042089,2.639382532,-0.261140198,1.006194161,-3.738287342,-0.181879583,0.197,0.198379074,11.29974464
23814908,2.984790734,6.507503057,4.463689781,3.320147808,-5.898046823,2.225603323,0.642,0.642610994,11.04257407
23814910,2.983725667,6.508587392,4.461705059,3.308131359,-5.899284913,2.224592031,3.522,0.640750287,11.05167166
23814912,1.107419622,4.811710226,2.688668669,3.748243696,-8.494850022,1.321161681,0.267,0.641559174,11.03935681
