"comid","logQ_m3_div_s","logRT_lateral_hz_s_fill","junk","doc","logq_hz_lateral_m_div_s_fill","logw_m","LengthKM","no3","do"
24127029,-1.18887888600052,3.94096029803577,0.290101420759143,1.312491887,-4.4471842468807,0.0989992592977608,1.789,0.058047741628648,11.55316824
24127031,-1.37828067755431,3.53364677837504,0.0330616925381735,1.410460995,-4.49759819650457,-0.031972385098157,1.708,0.080325344013676,12.27605735
24127033,-0.78303212725635,4.15722086302008,0.523382234911784,1.47640719,-4.44376457217347,0.217864821653476,3.525,0.083649314434002,11.17881155
24127035,-0.872451727289765,3.86572878823664,0.471570391733698,1.677010497,-4.22118104327816,0.191464691395664,1.816,0.071712965461346,11.27771424
24127037,-1.02407863619333,3.9869611222262,0.372046232079206,1.703784812,-4.49091406214571,0.140753297740303,2.65,0.07216373651666,10.79218499
24127039,-0.869163677578421,4.32594078036637,0.591431931588087,1.24408346,-4.62219673915406,0.25253876383695,4.055,0.090151305465682,11.79893577
24127041,-0.769442100219974,4.1633042776277,0.680969718465897,1.374583245,-4.43575324110386,0.298161715824298,3.019,0.091986704610574,11.12689001
24127045,-0.447722459999725,3.94327862574501,0.937598123771113,1.758213116,-4.57792419883242,0.428923775356015,0.949,0.075863249397614,11.32394409
24127047,-0.857936331232464,3.56185344428268,0.424799994656599,1.092019399,-4.19452496919846,0.167633372197235,1.671,0.098289648559522,11.71498479
24127049,-0.906084566378712,4.07082696479136,0.518316488416472,1.204210886,-4.39443933016505,0.215283628640347,2.383,0.070341228646036,10.36243059
24127051,-1.57947216394735,3.51974683548742,-0.156455788054365,0.903451195,-4.56787090448525,-0.128538842946482,1.546,0.127159619693484,12.24795571
24127053,-0.895515364378064,3.65518829908944,0.257870485823215,0.781818182,-4.15721716110803,0.082576356223221,1.866,0.082118731379408,12.00161924
24127055,-0.599444343211705,4.05259046660164,0.688081510136474,1.265311488,-4.63461124026905,0.30178544768202,1.092,0.09641857915378,11.07061371
24127057,-1.11179246493498,3.5924877476798,0.15809097318556,0.781818182,-4.31147178046237,0.0317348503487516,1.799,0.11325799390457,11.58681806
24127059,-0.821309391724074,3.79610612065963,0.335357590149175,0.781818182,-4.19330639074334,0.122059021164595,2.215,0.096765775846708,11.91691623
24127061,-0.455971779797883,3.14462452432954,0.689282214473046,0.829903694,-4.19750335404614,0.302397252792443,0.322,0.087048027949258,12.1111301
24127063,-1.15402910546339,3.78587141327932,0.3119868346197,0.808271858,-4.40182383622399,0.110150720824974,1.706,0.08819607154203,11.0569924
24127065,-0.458721380627357,3.35956930367333,0.818931543576176,1.132656078,-4.44309834506069,0.36845858092829,0.43,0.10081427756169,11.16934023
24127067,-1.22429057616606,3.65929564422744,0.0497605517624757,0.781818182,-4.48189003827378,-0.023463672979965,2.307,0.131236341268898,12.00944209
24127069,-0.870987297546944,3.75908722792933,0.285061975935162,1.089779464,-4.24891693936897,0.0964314680275411,2.369,0.075789939100782,10.17738633
24127071,-1.2975351099793,3.64513464050032,0.116508123737346,1.107455913,-4.53194473188449,0.0105467865019908,2.037,0.119048029482396,12.29571865
24127073,-0.357931732194273,3.66062270314665,0.914570559969468,0.949035483,-4.29471116782271,0.417190344430446,0.694,0.105716593634394,11.37435383
24127075,-0.519018034958039,4.17336298498866,0.668572269184558,0.983416611,-4.23629143300595,0.291844737793913,3.44,0.121546217292988,11.715044
24127077,-0.964756338218338,4.02198285461749,0.255706582582625,0.811079662,-4.33221626016643,0.0814737641554587,2.386,0.214270450420874,10.51278849
24127079,-1.50893778960243,3.56296829624495,-0.0993052255476021,0.948809008,-4.51639931590662,-0.0994184295278511,1.52,0.08650464794023,11.66255715
24127083,-0.957447649893596,3.38009007261628,0.296665190261531,1.727506324,-4.24340344401586,0.102343752744097,1.161,0.078537653161782,10.47825495
24127085,-1.27984538203636,3.40637426734528,-0.0978338707289487,1.583319612,-4.24413046595965,-0.0986687175293668,1.374,0.07609427118824,12.14697783
24127087,-0.303356410664336,3.99612153112613,0.888083972338046,0.943702279,-4.45899645284533,0.403694407592272,0.922,0.154401092584566,11.33273205
24127089,-1.26262288416235,3.59513525304319,-0.0603310164776735,0.822941138,-4.34656362499932,-0.0795595684458302,1.739,0.151285681815504,11.29211538
24127091,-0.891282066252144,2.89637138367708,0.295281141116848,1.544517328,-4.02492726474766,0.101638526377458,0.195,0.130169339710422,11.3884545
24127093,-1.09463677206519,4.05312699281403,0.376996450740673,1.612973587,-4.57412534490066,0.143275624857742,2.714,0.067156157643484,10.25693992
24127095,-0.174234161334244,3.90486359582875,1.01301006480974,1.002255483,-4.37730219998817,0.467349064685975,0.945,0.151374793224984,11.40110209
24127097,-1.34059007458822,3.59610596048809,0.0678516605123528,1.561790063,-4.3611106802688,-0.0142455560689323,1.311,0.059699632344184,11.70217761
24127099,-1.14984142042988,3.39878512672736,0.0590709130929803,1.429182872,-4.06698307688675,-0.0187196851876858,1.043,0.070953744053172,11.88307076
24127101,-1.39019622594294,2.27205499064139,-0.277119389313061,0.781818182,-3.63901279517976,-0.190021596555267,0.183,0.078031415713652,11.91180341
24127103,-1.15843464642355,3.59070084325034,0.0286932283939161,1.158866706,-4.21962484013627,-0.0341982859057483,1.501,0.110860619477964,11.33852917
24127105,-1.30765553020175,3.58938765536201,0.100990523069965,1.72510587,-4.3520295761995,0.00263997112412318,1.337,0.053873814985266,11.44197977
24127107,-0.787909784129998,4.05144121641822,0.523147924422204,1.530803596,-4.30774458872292,0.217745431410848,2.549,0.077095471479512,10.98627362
24127109,-1.18622727572366,3.34607772140789,-0.0324988252771586,1.175456661,-4.0321889616059,-0.0653779947568465,0.976,0.063711652968816,11.82725783
24127111,-0.735844270767963,3.85474593544969,0.405568317928844,0.781818182,-4.20317573049428,0.157834091970009,2.56,0.086049030037232,11.85324318
24127113,-1.24801221159815,3.97033151685673,0.213836388325274,1.311817272,-4.62972216831309,0.0601392870461118,2.578,0.06313315664102,11.17341848
24127115,-1.12160653794575,3.70396269419913,0.0836101051623105,1.370097099,-4.246920362971,-0.00621602142393119,1.641,0.137665151403818,11.476201
24127117,-1.23093701078955,3.88111418698468,0.25678988192681,1.138442598,-4.58634088562475,0.0820257469065286,2.318,0.11172554361359,11.3401039
24127119,-1.16629862937035,3.5921830825872,0.150971232062612,0.864853528,-4.3160956872382,0.0281070679672855,1.616,0.092377256232124,11.34566061
24127121,-0.589152408520644,2.95753489157478,0.549297599198629,0.781818182,-4.5932793268224,0.231069698177414,0.261,0.080451559313724,11.89857403
24127123,-0.222234253943589,4.17504820381581,0.919773453062185,1.043715048,-4.44638636799545,0.419841418911083,1.878,0.07095314187713,11.53388594
24127125,-0.672257349920136,4.49410852619972,0.763060934531449,1.184261118,-4.55103670382152,0.339990353107924,4.512,0.068440963640116,11.04030142
24127127,-0.14984142024591,3.66826038193956,0.99736890740655,1.104685118,-3.8638856489963,0.459379292395561,0.774,0.070170178965386,11.55898224
24127129,-1.37389530388045,3.8873074176367,0.05045709478573,1.582906828,-4.53074547199238,-0.0231087574827884,1.828,0.098354234497258,10.54503936
24127131,-0.029783478406495,4.12435006595401,1.16305994821392,0.994944956,-4.46200470523304,0.54380526119884,0.945,0.15283393396759,12.06072541
24127133,-0.928131611719881,3.48421787586035,0.226548353841411,1.255307818,-3.98650410687155,0.0666165232216722,1.208,0.065618141403006,11.78158868
24127135,-1.05743480241411,3.95971728634117,0.402175375031505,1.100376344,-4.4194477932001,0.156105256854095,2.016,0.069979744056212,10.68658137
24127137,-0.4235161014549,4.64459577489742,1.02542466542941,1.365905453,-4.46165999698403,0.473674782001441,4.925,0.070504399059834,10.90941239
24127139,-1.29973655093222,3.87066411252864,0.189770956346874,1.200607222,-4.6081179529288,0.0478770222752158,2.234,0.093870246736238,10.42938545
24127141,-2.01903841390204,3.00781091477367,-0.604848408495457,1.346084166,-4.67614793583984,-0.357012158116052,0.68,0.062385089169772,9.982577766
24127143,-1.11115660166749,3.46776210763883,0.0938067756151747,2.15579873,-4.18292909165358,-0.00102042495302169,1.435,0.057381653843246,12.02396675
24127145,-0.891473596369613,4.01245884855584,0.481227577999321,1.143946602,-4.44176708958404,0.19638539986343,2.859,0.109751005710688,10.39918064
24127147,-1.15105866285754,4.03039424254426,0.292898175018025,0.984228526,-4.62992521260093,0.10042431333987,2.964,0.13188860836152,11.87152255
24127149,-1.26692174467507,3.93945513577463,0.162683865877892,0.781818182,-4.39094166890459,0.0340751061415511,1.504,0.108419191811422,10.8023953
24127151,-1.25658626181195,3.33614129464503,0.224688417457287,0.781818182,-5.24539941858033,0.0656688139655766,0.44,0.107741530703128,10.2349557
24127153,-0.593133928923571,3.38595250713635,0.864546677507894,1.556813218,-4.79282089760828,0.391701249070279,0.238,0.089983449205832,10.6358736
24127155,-1.2881224125194,3.68651556352118,0.121264305229581,1.37561976,-4.43348752569842,0.0129702442060891,1.651,0.047928025962936,11.28412141
24127157,-0.714744231800523,3.71455376276615,0.743682194006504,1.206025979,-4.14124691189039,0.330116138222588,0.618,0.085628463170832,10.72483759
24127159,-1.28550402195981,3.52079448124754,0.177218959332716,1.63666319,-4.25600212436154,0.0414812962361797,0.917,0.05902292926213,10.17340738
24127161,-0.963171732999399,4.03237651003738,0.504470862494419,1.138118996,-4.43962161489956,0.208228748808285,2.353,0.076384997140878,11.55274883
24127163,-0.509613178377988,4.38992981637695,0.820056889607293,1.214381858,-4.3776955653965,0.369031988078805,4.143,0.11395322281904,10.98144414
24127165,-1.16503797703476,3.9357097901848,0.283233364888754,0.781818182,-4.60292344245341,0.095499720251493,2.725,0.13920340149584,11.93549438
24127167,-0.438612842374714,4.20370609355555,0.712093853124905,0.821379829,-4.14798362384263,0.314020661545191,3.225,0.103053635705772,11.6830515
24127169,-0.728608627841125,4.46568070984513,0.729852957445686,1.137148298,-4.59938026241686,0.323069609400906,4.589,0.086580064980008,10.91438485
24127171,-0.395024975558228,4.24035121237283,0.766420283598079,0.7863072,-4.233348682734,0.341702070891683,4.096,0.098698077682536,11.73868072
24127173,-1.23345588416761,3.76978503127481,0.0532321488405022,1.100697976,-4.4092801000182,-0.0216947605011649,1.904,0.103015613706724,11.20141346
24127175,-1.08811046974069,4.06850242945823,0.415290601109983,1.053259267,-4.59511739538736,0.162787969828107,2.776,0.09426785639989,10.76735761
24127177,-0.406819021913452,4.4249598392812,0.873529849943708,1.136501256,-4.32714682272021,0.396278521512194,4.414,0.07822888296787,11.51657172
24127179,-1.29051654500971,3.46388033859983,-0.0848112948268437,0.781818182,-4.32039326509715,-0.0920332133873551,1.576,0.086873750585064,11.55625126
24127181,-0.982697768683935,5.71111073148138,0.483287680205094,1.245368748,-6.28083450591079,0.197435101298147,3.398,0.101790981820566,11.68967316
24127183,-1.41218659733148,3.39224711777074,-0.251269443901506,0.781818182,-4.33277457846219,-0.176850053443283,1.463,0.096711920967128,11.76419161
24127185,-0.45254164754461,3.94897464860141,0.698770182911891,0.980026956,-3.89050746243605,0.307231738263599,1.751,0.078269654635286,11.66506476
24127187,-0.841237329519778,3.38124726446426,0.394836771279156,0.973775133,-4.10497491024535,0.152365955505762,0.961,0.115185332465914,11.93388053
24127189,-1.30965804368557,3.4472086477809,-0.114808459393152,0.937135899,-4.25456278509592,-0.107317924463088,1.338,0.091145053111162,11.32512895
24127191,-0.288911018397536,2.63886107206643,0.864386470503838,0.911221504,-4.91265522499525,0.39161961741939,0.349,0.083386841856082,11.81857055
24127193,-0.758233418016151,3.99448251576427,0.359418055657314,1.343695422,-4.29263613951493,0.134318755320438,3.138,0.096116315970558,11.43014542
24127195,-0.618791728790514,2.68014073371887,0.508731669443144,1.914857833,-5.49720478057861,0.2103997941125,0.087,0.082049462007318,12.01667098
24127197,-0.643455956690053,3.10427141111138,0.48521019101124,1.426526543,-4.63969633893807,0.198414694630014,0.263,0.082350401584148,11.97526131
24127199,-0.0921056801644298,4.42054304893567,1.02693346445219,1.312361371,-4.36524370215878,0.474443573232276,3.407,0.09506614049638,11.75235942
24127201,-1.05631331866006,3.84342049591359,0.40862997658628,0.961127818,-4.27336979683289,0.159394125005105,1.434,0.09126141246678,11.10677084
24127203,-0.835305410413852,4.20423796614202,0.66070424707068,0.857336719,-4.44854452736211,0.287835677403057,2.73,0.111436033323068,11.63574002
24127205,-0.749926318701537,4.45725328771589,0.741632130791435,1.065089383,-4.57295308622311,0.329071552021917,4.06,0.09956507704271,11.20557469
24127207,-1.54449457935125,3.2496239741635,-0.106737714112009,1.538540597,-4.31066431520751,-0.103205568800739,0.879,0.105190262251176,10.93588929
24127209,-1.3721534795727,3.82178957065506,0.1162091258034,0.899051495,-4.62376966489984,0.0103944355243595,2.12,0.112691392154472,10.60445351
24127211,-1.07725068240917,4.06790838272711,0.406948735950354,1.369624553,-4.47344027072982,0.158537468138486,2.17,0.094747670037302,9.435776191
24127213,-1.39904411941183,3.58454722432387,0.0179510688307423,0.976944095,-4.42532415541766,-0.039671830035322,1.401,0.100000137548794,11.4504498
24127215,-1.48162918636777,3.5916996221882,-0.0474981521369764,0.781818182,-4.4478125147721,-0.0730207296791385,1.308,0.115232741375712,11.06488556
24127217,-0.980575804197888,3.35360986317215,0.162952529345726,1.28695782,-4.1535224763153,0.0342120005101916,1.228,0.086417110953734,12.02005688
24127219,-1.01813991538485,3.79637988412248,0.309694029565842,1.109388053,-4.26842378220348,0.108982448315302,1.72,0.099652124121864,11.31671287
24127221,-0.975432014206379,3.83307159906306,0.409544281096401,1.546052738,-4.27591187256604,0.159859998373625,1.736,0.076771871920922,11.46850471
24127223,-0.758727054664592,3.75841589899265,0.698378961840572,1.090855641,-4.49421804039059,0.30703239605653,0.965,0.080525229951502,11.44032853
24127225,-1.23514328613271,3.99935078205633,0.301377292349345,0.895281681,-4.62354110018599,0.10474475030977,2.385,0.102866626405702,10.57958004
24127227,-0.851511348885561,3.77133779812722,0.32990612340021,0.781818182,-4.11541346129528,0.119281288855173,1.737,0.094160330595074,11.97990128
24127229,-0.890325680632758,4.12123337677903,0.578730871952774,1.233548659,-4.32965494675553,0.246067084612515,1.996,0.085061929779898,11.44757418
24127231,-1.17707209551096,3.36758292989912,-0.0440237777516746,1.713240418,-4.17839653032818,-0.0712504020754312,1.413,0.073105956903778,11.96375031
24127233,-0.876042099520519,4.1725045264132,0.382053082115315,0.781818182,-4.4008010250161,0.145852173351923,2.996,0.132822885031236,11.61211239
24127235,-0.0601664891605116,4.43132450752766,1.1084533916463,0.781818182,-3.95883992207704,0.515981116823105,3.248,0.09099027981399,11.77803045
24127237,-1.15123283320966,3.70052114950096,0.311223910432456,1.122606866,-4.48432878603866,0.109761981583526,1.161,0.097225550435952,11.72526751
24127239,-1.44620803795737,3.40040320081603,-0.041006334969674,1.500087538,-4.26959730705018,-0.0697128987265309,0.935,0.056216547986096,11.84773547
24127241,-1.18022656559823,4.01927207345626,0.293892667053009,1.166016782,-4.58195133537303,0.100931045365909,2.479,0.06593978432606,11.00950546
24127243,-0.603324410227058,3.95943076111685,0.849167486798868,1.228529028,-4.35060477270827,0.383864958896652,1.248,0.07016849343797,11.56442402
24127245,-0.605947058939942,4.0831484441556,0.934154919774042,1.314113116,-4.42255186159106,0.42716933027084,0.924,0.082462144201336,11.04892791
24127247,-1.01634847988147,4.28461292236422,0.513550520346337,1.257962555,-4.62739244343541,0.212855184291961,3.177,0.093097511586226,11.30547981
24127249,-1.20790779463941,3.61847548108797,0.0138059273405925,1.126158188,-4.37653506077451,-0.0417839393349928,1.953,0.14021815960481,11.76595155
24127251,-1.1395455336613,3.72714508504008,0.0823185221080403,0.781818182,-4.34822475841636,-0.00687413272477128,1.991,0.113282377501942,11.52354429
24127253,-0.72175068840557,3.97016448625449,0.485593674022385,0.781818182,-4.20094601222573,0.198610093996512,2.416,0.118660680512628,11.72375939
24127255,-1.32238739875083,3.63963794613408,0.100370545117563,1.269599192,-4.3316584947826,0.00232406849354317,1.234,0.087319306717682,11.36526826
24127257,-0.760919930044737,3.84928406436196,0.519618012153399,1.284950456,-4.27121337730339,0.215946805129009,2.503,0.077278263800886,11.562858
24127259,-0.870348159205675,3.99444904660808,0.683326266482937,1.302813368,-4.75929104058867,0.299362467829565,1.148,0.077151426864888,11.16444638
24127261,-1.23832494492988,3.94152678865952,0.289499765873857,1.111320777,-4.53666203575463,0.0986926929602155,1.963,0.095572383516364,11.31308432
24127263,-0.936550474366414,4.21990150624218,0.536873948928961,1.190792953,-4.60339880150651,0.224739369719996,3.524,0.081196889674066,10.62383438
24127265,-1.0613829612342,4.14846236819246,0.534825386253692,1.254976106,-4.55242333809689,0.223695548123311,2.356,0.09088110889849,11.67212958
24127267,-0.852385885093789,4.36647260705277,0.681621078890814,1.243714671,-4.62470864647883,0.298493609059874,3.851,0.113864354076276,11.33527661
24127269,-1.5518814570891,3.89006178633876,0.0988167170489413,1.392270595,-4.76380546596006,0.00153233321783029,1.971,0.079731153685888,10.51460731
24127271,-0.474896950978071,4.6851235781046,1.08222149835623,0.88492105,-4.545956575034,0.502614956571206,5.001,0.11189695504894,11.49113071
24127273,-1.2881224125194,3.69062031005089,0.120968565019377,1.538540597,-4.43440168854143,0.0128195531983319,1.655,0.062308910865046,11.0478352
24127275,0.0371106247918935,4.2472059533815,1.23063537250886,0.800014581,-4.27844740102346,0.578237543336221,1.828,0.09837082997333,11.69069368
24127277,-1.35233216843821,3.6643954519894,0.04941186087108,1.627573561,-4.43169797822151,-0.023641344411628,1.531,0.052206875606858,11.92278119
24127279,-0.356140940043715,4.44966396961693,1.14811812159168,1.06712982,-4.18610303150986,0.536191824885265,2.676,0.101949569259706,11.0160488
24127287,-0.393957425321243,3.86332122514232,0.84326393153455,0.781818182,-3.84382266197112,0.380856870033557,1.543,0.122680292247782,11.734737
24127289,-1.36354762697787,3.65150658998465,0.0420239272488672,1.530803596,-4.48086385962247,-0.0274057812245401,1.684,0.050651652067474,11.86685196
24127291,-1.21693294128939,4.02151626395874,0.544861457645903,1.10842191,-4.50300351612695,0.228809313156418,1.454,0.144470348925286,11.28511375
24127293,-1.28101820124133,3.85807454432953,0.23390945348778,1.512490543,-4.44655318622991,0.0703672871022763,1.534,0.060673387512216,11.27571
24127295,-0.489263429229831,4.3458163744741,0.753720908277306,0.781818182,-4.35546401545349,0.33523124990563,4.427,0.119447228787678,11.56684296
24127299,-1.18302907790062,3.84954959711215,0.276668561845277,1.216353079,-4.48850809410854,0.0921547001775404,2.023,0.059127699410914,10.59489521
24127301,-1.36668334070717,3.88292867461821,0.240698979186308,1.252654919,-4.58732770539657,0.0738268120183077,1.729,0.079283595677606,10.23784751
24127303,-1.10563215632512,4.07952508709321,0.406642355350766,1.139413512,-4.55189761221397,0.158381355417203,2.436,0.08006283792147,9.959489617
24127305,-0.745386613730291,4.04651226290799,0.570928030334837,0.781818182,-4.30908179340882,0.242091236195328,2.68,0.104439561288874,10.80465282
24127307,-0.970003984284287,3.96700594620997,0.491935703806716,1.254312767,-4.40288532943379,0.201841602514941,2.157,0.063154055584268,11.66867043
24127309,-0.855372549594103,4.5607511000073,0.85175963883985,1.293322412,-4.69517917669709,0.3851857602192,3.753,0.104796377330342,11.40901219
24127311,-0.848724609113216,4.16662070651157,0.63494053913696,1.542434819,-4.45448118020354,0.274708075614398,2.758,0.077007858233462,11.34973656
24127313,-0.996993359617844,3.85459720476573,0.320478633157618,1.314854225,-4.47778409975167,0.114477619340355,2.891,0.07664645148327,11.45696033
24127315,-1.17412396685915,4.12853526820497,0.345354123142127,1.177737831,-4.58304046809618,0.127152639878449,2.386,0.073903507095618,11.36419978
24127317,-0.3565599949311,4.58943705813405,1.38804433441293,1.315683258,-4.52553751121428,0.658443473862723,1.464,0.106992019622722,10.83667473
24127319,-0.393561574063152,4.30611511364516,1.18810127200415,1.06417347,-4.51775116385388,0.556564780430079,1.511,0.107391617689794,11.46064931
24127321,-1.77343814684203,3.29891502178809,-0.205024255948868,1.469461842,-4.40689630179779,-0.153286348508648,0.719,0.06419428504957,10.99143819
24127323,-0.0783392508030118,4.07038713786574,1.07629447207257,0.781818182,-3.9130283165064,0.499594908319459,2.799,0.130850520983014,11.69432865
24127325,-0.939429078282311,4.36620478919523,0.825523482297298,1.092914513,-4.46688235059899,0.371817427680762,1.88,0.136352127376318,11.05301409
24127327,-0.586012228904997,4.70819743569459,1.19070419106614,1.335047834,-4.43912417397215,0.557891067980096,2.229,0.108983940961646,10.62830322
24127329,-0.0197070715561514,3.81988906152202,1.14325531403957,0.781818182,-3.90733478577409,0.533714037086389,0.789,0.131692884764956,11.7397213
24127331,-0.726834788279316,4.26071062211041,0.574066009896603,1.088486902,-4.42231486269343,0.243690157665909,3.618,0.122849321757128,11.47761985
24127333,-0.562977985548032,3.53578096256675,0.727590051420148,1.015503482,-4.51220290209597,0.321916571595973,0.555,0.086115924136278,10.83711092
24127335,-1.07666340100221,3.65465859780091,0.156458285240456,0.781818182,-4.26582237296302,0.0309029329467296,1.759,0.125188098492132,11.8671672
24127337,-0.643510070921931,3.98421451189775,0.718194335472649,1.331977299,-4.74414400224214,0.317129092324333,0.916,0.095531613761674,11.47507397
24127339,-1.37652121149383,3.5896073425327,0.13950127473591,1.320599135,-4.35159007161177,0.0222626827994783,1.094,0.081390514095426,10.41036255
24127341,-0.0259153649468596,4.91531778141879,1.64573952248826,1.17328489,-4.84859030804966,0.789749100318879,2.786,0.106675705221656,11.05486976
24127343,-0.51296589572475,4.5050010572899,1.07101623641522,1.308142507,-4.49063481577453,0.496905443904486,2.52,0.102325567032284,11.43295977
24127345,-0.801398750688019,3.79056831470498,0.524668687798297,1.142327231,-4.15984410193098,0.218520318954337,1.755,0.09012006848789,11.61860143
24127347,-1.17339005112207,3.66183414366381,0.151247237462371,0.951334696,-4.35492316051064,0.0282477033402418,1.738,0.072557181427352,11.58088361
24127349,-1.16937553589098,3.57284141593927,0.1156105116743,0.781818182,-4.28666764993573,0.0100894185603832,1.557,0.099876645471598,11.6117271
24127351,-1.24195922889002,3.72233308486821,0.025756314534414,0.781818182,-4.46704292065443,-0.0356947566600202,2.196,0.103633406491218,11.48011327
24127353,-0.859179456584185,3.91809928892545,0.423475251945937,1.110032229,-4.2121091367072,0.166958364740383,1.93,0.077786826292212,10.18664823
24127355,-0.780428212578871,4.28642557292264,0.749009307380146,1.226306583,-4.32159254581995,0.332830507726806,2.105,0.081391894251978,11.19975783
24127357,-1.37564414329284,3.64116699062981,0.0810230864513339,1.003259008,-4.46420483834495,-0.00753420711400204,1.512,0.093636989800538,10.04073622
24127359,-0.685227583586095,4.33881021825413,0.775887026981542,1.262945217,-4.46248178368439,0.346525741356738,3.523,0.096338114679574,11.3329401
24127361,-1.28979691886561,3.8186533647359,0.195788990035873,1.279603243,-4.54057439020057,0.0509434422941273,1.944,0.073600461441138,9.901928337
24127363,-1.26692174467507,4.09911486478299,0.369716677548561,1.567461346,-4.55222382773529,0.139566299954195,1.749,0.070884765748082,10.712185
24127365,-1.09986744550803,3.98886077333313,0.381078963242833,1.268600323,-4.46611481593842,0.145355822273399,2.082,0.078069849115114,11.64281171
24127367,0.112663753280964,4.69539909537005,1.76012380328384,1.295819193,-4.96302795599818,0.848032298222089,1.382,0.10529141859525,11.1916662
24127369,-1.02498951667888,4.13927755113746,0.344647665919406,1.246361524,-4.53577199775803,0.126792672707092,3.019,0.15328698931672,10.30874725
24127371,-1.15596203971193,4.00617967129127,0.19802442553312,0.781818182,-4.62013626673342,0.0520824828080045,3.17,0.129875610777964,10.67547863
24127373,-0.915801628629437,5.30845763401711,0.458033192496506,1.284281598,-6.56911905354711,0.184566966865622,1.026,0.10269414916616,11.79531243
24127375,-0.775706771968577,4.60855789667403,0.580172002155619,1.023042841,-6.56240796774604,0.246801395971578,0.143,0.143353916372982,10.53344818
24127379,-0.852385885093789,4.14397966612049,0.75530303928718,1.603548818,-4.89662052174551,0.336037406602097,1.024,0.093542550950176,10.53255605
24127381,-1.33205329876761,3.79698315737498,0.159988050381987,1.358061354,-4.5449851534596,0.0327014842576232,1.851,0.069475967621148,9.959760028
24127383,-0.769803861490972,4.18851381776547,0.629929218138726,1.240078095,-4.4323358197191,0.272154614483532,3.16,0.08458013746902,11.72824788
24127385,-0.881062900842426,4.48993690039354,0.690160625970622,1.30745213,-4.54437136655492,0.302844837290942,2.969,0.084375706727894,10.28686805
24127387,-1.16973896230064,3.91450120018278,0.200987219163166,0.781818182,-4.46443482499162,0.05359214033416,2.139,0.08270318984047,11.15883687
24127389,-1.38182114173271,3.32994040910724,0.0731682622651015,0.788009793,-4.11585755983142,-0.0115365426706655,0.674,0.133500287339386,10.77257441
24127391,-1.25614242474275,3.94769783595252,0.555759293089335,1.566590604,-5.48873176817429,0.234362180167775,0.648,0.126722345165474,11.2264673
24127393,-1.05421830985462,4.74481551145446,0.7501225267834,1.337749279,-4.78997322203455,0.333397735901827,3.291,0.095290862682344,10.22380709
24127395,-1.09986744550803,4.51079211792204,0.711410701653597,1.06700957,-4.74459358052623,0.313672569544646,2.781,0.121790204205738,10.60537106
24127397,-0.95135801651995,3.88631659703628,0.362482474751174,1.096517987,-4.33648644954285,0.135880194902183,2.218,0.092758203058484,11.2428358
24127399,-0.90135536026221,4.26291284205974,0.60230963888826,1.47640719,-4.53983753559437,0.258081374785333,3.079,0.068078022467862,11.79034235
24127401,-1.13667219906426,3.6365789745511,0.0950646895486354,0.781818182,-4.2942187366572,-0.000379469371283642,1.746,0.181958720371998,10.92350004
24127403,-0.375089582088863,4.28979326127122,0.797724452479283,0.781818182,-4.14917460969819,0.357652750985576,3.417,0.126807097389238,11.61166018
24127405,-1.14638226606798,4.09051615412415,0.461288381866651,1.493008597,-4.50191976474136,0.186225611248658,1.865,0.10736475578166,10.68435114
24127407,-1.77343814684203,4.02472272785881,0.0198222241677733,1.309457299,-4.93175455832727,-0.0387184043099337,1.895,0.100685025185402,9.678558381
24127409,0.114216971405548,4.10479970553989,1.31474125390733,0.781818182,-4.62335370734277,0.621092730223373,1.221,0.136686942411714,11.61440244
24127411,0.072253840003988,4.4770412365176,1.26827835511904,0.781818182,-4.50706509038335,0.59741809323105,2.236,0.135827002424234,11.57002116
24127413,-0.707284550743516,4.18523355916865,0.624952104663122,0.781818182,-4.19313818333908,0.26961858342498,2.115,0.10594250137783,11.03808485
24127415,-0.624141390821078,6.24861016119364,0.77418107879472,1.096678047,-7.6345120151091,0.34565649503171,0.635,0.0964569800389,11.06556146
24127417,-0.034098530248828,3.77051842842836,1.15697596748477,0.781818182,-4.36730183735896,0.540705238625709,0.487,0.128821377829806,11.78286234
24127419,-0.1297864499515,3.9541071312014,1.05309381646733,0.781818182,-4.36990178498391,0.487773280450368,0.949,0.134103091503972,11.66272821
24127421,-1.96703013437144,3.58120044915277,-0.200659450546418,2.15579873,-4.8226568835194,-0.151062312012795,0.79,0.073558690415968,10.68799049
24127423,-1.10814890042446,3.72182142594361,0.248488225577443,0.869553862,-4.39887537886653,0.0777957331287138,2.015,0.093970680069884,11.69676103
24127425,-0.442922061598554,4.89384653738333,1.20319612493503,1.36004201,-4.419011935227,0.564256189553847,3.533,0.098331422495362,10.78214823
24127427,-0.351834219366843,4.23302666591126,1.01107116207714,0.847935787,-6.03744126420404,0.46636111905313,0.356,0.103484583019336,11.14970165
24127429,-1.11626976726353,4.01547105767759,0.428313012654368,1.309457299,-4.55657740343157,0.169423390197278,2.348,0.074195006288532,10.65483367
24127431,-0.755353330857505,3.91445935384339,0.45048005460606,0.781818182,-4.26436118536388,0.180718352114544,1.763,0.142849506243478,11.54120789
24127433,-1.45981902298626,3.96033488367622,0.297059824075058,1.642011754,-4.55330816298333,0.102544833869424,1.215,0.131267716129286,11.29911743
24127435,-1.68344403105089,4.13426400326948,0.0675172019036753,0.781818182,-4.89901910432404,-0.0144159756180915,2.055,0.129727923548488,11.13957683
